release_date,price,average_playtime,release_month,release_year,multi_player,single_player,sports,total_ratings
2018-07-31,0.79,0,7,2018,0,1,0,14
2019-05-01,11.39,0,5,2019,0,0,0,494
2018-09-07,30.99,0,9,2018,1,1,0,140
2018-09-14,0.0,0,9,2018,0,1,0,3
2018-08-08,0.79,0,8,2018,0,1,0,4
2018-08-30,0.79,0,8,2018,0,1,0,1
2018-10-31,0.0,0,10,2018,1,1,0,853
2018-08-06,0.0,0,8,2018,1,0,0,48
2018-08-12,0.79,0,8,2018,0,1,0,10
2018-08-03,3.99,0,8,2018,0,1,0,20
2018-08-13,1.69,0,8,2018,0,1,0,2
2018-08-13,2.09,0,8,2018,0,1,1,7
2018-08-13,1.69,0,8,2018,0,1,0,6
2018-08-14,2.09,0,8,2018,0,1,0,1
2019-02-07,9.29,0,2,2019,1,1,0,1
2018-08-31,3.99,0,8,2018,0,1,0,29
2018-08-03,0.79,0,8,2018,0,1,0,9
2018-09-05,4.79,0,9,2018,0,1,0,5
2018-11-26,13.99,0,11,2018,0,1,0,5
2018-09-27,0.79,0,9,2018,0,1,0,83
2018-12-21,10.0,0,12,2018,0,1,0,27
2018-12-21,13.99,0,12,2018,0,1,0,64
2018-08-04,1.69,0,8,2018,0,1,0,2
2018-08-27,7.19,0,8,2018,0,1,0,1
2018-08-01,0.79,0,8,2018,0,1,0,14
2019-01-18,0.0,0,1,2019,0,1,0,173
2018-08-14,0.99,0,8,2018,0,1,0,14
2019-02-28,23.79,0,2,2019,0,1,0,33
2018-09-04,3.0,0,9,2018,1,1,0,6
2018-08-15,0.79,0,8,2018,0,1,0,10
2018-08-11,0.79,0,8,2018,0,1,1,5
2018-11-30,4.79,0,11,2018,0,1,0,5
2018-08-03,0.0,0,8,2018,0,1,0,623
2019-02-04,2.89,0,2,2019,0,1,0,1
2018-08-07,11.39,0,8,2018,0,1,0,2
2018-08-02,2.89,0,8,2018,0,1,0,38
2019-03-13,4.79,0,3,2019,0,1,0,28
2019-01-30,7.19,0,1,2019,0,1,0,5
2018-12-17,6.99,0,12,2018,0,1,0,7
2018-12-15,5.79,0,12,2018,0,1,0,24
2019-02-08,10.99,0,2,2019,0,1,0,44
2019-02-19,23.79,0,2,2019,0,1,0,29
2018-08-08,0.79,0,8,2018,0,1,0,27
2018-08-17,0.79,0,8,2018,0,1,0,9
2018-08-07,0.79,0,8,2018,0,1,0,29
2018-08-29,1.69,0,8,2018,0,1,0,5
2018-08-03,0.0,0,8,2018,0,1,0,130
2018-08-04,2.09,0,8,2018,1,1,0,15
2018-08-13,3.99,0,8,2018,1,1,0,11
2018-08-30,0.0,0,8,2018,1,0,0,72
2018-11-15,10.29,0,11,2018,0,1,0,136
2018-09-26,2.09,0,9,2018,0,1,0,3
2019-03-06,7.99,0,3,2019,0,1,0,1
2018-08-03,1.69,0,8,2018,0,1,0,11
2019-02-15,19.49,0,2,2019,0,1,0,43
2018-08-03,1.69,0,8,2018,0,1,0,6
2018-08-31,3.99,0,8,2018,0,1,0,44
2018-09-20,0.99,0,9,2018,0,1,0,18
2018-12-07,11.39,0,12,2018,0,1,0,766
2019-04-03,5.99,0,4,2019,0,1,0,6
2018-08-06,0.79,0,8,2018,0,1,0,5
2018-10-10,1.69,0,10,2018,0,1,0,17
2019-01-04,15.49,0,1,2019,0,0,0,14
2018-09-21,7.99,0,9,2018,0,1,0,46
2018-12-04,16.99,0,12,2018,0,1,0,35
2018-07-21,2.09,0,7,2018,0,1,0,4
2018-12-17,2.09,0,12,2018,0,1,0,16
2018-08-08,3.99,0,8,2018,0,1,0,4
2018-08-21,0.0,0,8,2018,0,1,0,3
2018-09-20,2.09,0,9,2018,0,1,0,14
2019-01-31,11.39,0,1,2019,1,1,0,81
2018-08-08,0.79,0,8,2018,0,1,0,2
2018-08-09,0.78,0,8,2018,0,1,0,13
2018-09-03,4.79,0,9,2018,1,1,0,4
2018-08-19,5.79,0,8,2018,0,1,0,14
2018-08-11,0.79,0,8,2018,0,1,0,2
2019-03-11,3.99,0,3,2019,1,1,0,7
2018-08-08,8.29,0,8,2018,0,1,0,6
2018-08-08,2.09,0,8,2018,0,1,0,4
2018-08-18,1.69,0,8,2018,0,1,0,3
2018-08-29,5.79,0,8,2018,0,1,0,1
2019-01-01,3.99,0,1,2019,1,0,0,4
2018-08-28,3.99,0,8,2018,0,1,0,22
2018-10-18,3.99,0,10,2018,0,1,0,6
2018-10-29,7.19,0,10,2018,0,1,0,1
2018-11-19,8.99,0,11,2018,1,1,0,2
2018-09-02,2.09,0,9,2018,0,1,0,4
2018-08-07,0.79,0,8,2018,0,1,1,9
2019-01-07,4.79,0,1,2019,0,1,0,1
2018-08-13,1.69,0,8,2018,0,1,0,95
2018-08-31,3.99,0,8,2018,0,1,0,4
2018-09-20,0.0,82,9,2018,0,1,0,1631
2018-10-01,0.0,0,10,2018,0,1,0,112
2018-08-07,0.79,0,8,2018,0,1,0,5
2018-08-15,7.19,0,8,2018,0,1,0,1
2019-02-14,0.0,0,2,2019,0,1,0,45
2018-09-26,0.79,0,9,2018,0,1,0,5
2018-08-14,7.5,0,8,2018,0,1,1,9
2018-08-10,3.99,0,8,2018,0,1,0,4
2019-01-15,0.79,0,1,2019,0,1,0,5
2018-08-13,3.99,0,8,2018,0,1,0,2
2018-08-31,7.19,0,8,2018,0,1,0,1
2018-08-08,0.79,0,8,2018,0,1,0,13
2018-08-23,2.09,0,8,2018,0,1,0,3
2019-01-10,15.49,0,1,2019,0,1,0,30
2018-11-02,0.79,0,11,2018,0,1,0,29
2019-03-08,7.19,0,3,2019,0,1,1,6
2018-11-21,15.49,0,11,2018,0,1,0,17
2018-08-22,1.69,0,8,2018,0,1,0,11
2018-08-21,0.0,0,8,2018,0,0,0,7
2018-08-03,7.19,0,8,2018,0,1,0,6
2018-08-07,4.99,0,8,2018,0,1,0,6
2018-08-13,4.99,0,8,2018,0,1,0,8
2018-11-23,11.39,0,11,2018,0,1,0,2
2018-08-11,4.99,0,8,2018,0,1,0,10
2018-09-01,2.09,0,9,2018,0,1,0,4
2018-08-17,2.89,0,8,2018,0,1,0,22
2018-10-05,2.09,0,10,2018,0,1,0,2
2019-01-30,17.99,0,1,2019,0,1,0,61
2018-09-12,0.0,0,9,2018,0,1,0,94
2018-08-17,2.89,0,8,2018,0,1,1,2
2018-08-23,3.99,0,8,2018,0,1,0,3
2019-01-07,2.89,0,1,2019,0,1,0,8
2018-08-21,7.19,0,8,2018,0,1,0,3
2019-02-12,15.49,0,2,2019,0,1,0,138
2018-08-30,2.09,0,8,2018,0,1,0,10
2018-09-27,5.19,0,9,2018,0,1,0,22
2018-08-22,2.09,0,8,2018,0,1,0,1
2018-08-13,0.79,0,8,2018,0,1,0,2
2018-10-18,10.99,124,10,2018,0,1,0,132
2018-08-15,5.79,0,8,2018,0,1,0,7
2018-10-17,7.19,0,10,2018,0,1,0,26
2018-08-28,2.09,0,8,2018,0,1,0,11
2018-08-18,0.0,0,8,2018,0,1,0,19
2018-08-08,3.99,0,8,2018,0,1,0,1
2018-08-20,3.99,0,8,2018,0,1,0,2
2018-08-30,4.2,0,8,2018,0,1,0,10
2018-09-14,7.19,0,9,2018,0,1,0,9
2018-08-09,4.99,0,8,2018,0,1,0,6
2018-10-31,2.89,0,10,2018,0,1,0,3
2018-08-24,1.69,0,8,2018,0,1,0,5
2018-08-21,0.79,0,8,2018,0,1,0,28
2018-08-31,3.99,0,8,2018,0,1,1,4
2018-11-22,0.0,0,11,2018,1,1,0,51
2018-08-11,1.69,0,8,2018,0,1,0,1
2018-08-30,2.09,0,8,2018,0,1,0,2
2018-08-09,2.09,0,8,2018,0,1,0,3
2019-03-29,33.99,80,3,2019,0,1,0,1458
2018-08-09,2.89,0,8,2018,0,1,0,6
2018-11-02,9.29,0,11,2018,1,1,0,26
2018-09-17,11.39,0,9,2018,1,1,0,25
2018-11-30,6.19,0,11,2018,0,1,0,2
2018-09-14,3.99,0,9,2018,0,1,0,1
2018-09-17,2.89,0,9,2018,0,1,0,4
2018-08-15,2.89,0,8,2018,0,1,0,6
2018-08-14,0.79,0,8,2018,0,1,0,47
2019-04-01,11.39,0,4,2019,0,1,0,7
2018-09-07,11.39,0,9,2018,0,1,0,4
2019-04-17,7.19,0,4,2019,0,1,0,4
2018-08-31,7.19,0,8,2018,0,1,0,42
2018-10-08,1.69,0,10,2018,0,1,0,1
2018-08-11,0.79,0,8,2018,0,1,0,5
2018-09-08,0.79,0,9,2018,0,1,0,28
2018-09-06,20.0,0,9,2018,0,1,0,51
2018-09-09,0.0,0,9,2018,0,1,0,17
2018-08-11,0.79,0,8,2018,0,1,0,2
2018-08-17,0.79,0,8,2018,0,1,0,1
2018-08-29,3.99,0,8,2018,0,1,1,237
2019-02-13,9.29,0,2,2019,0,1,0,7
2019-03-13,15.49,0,3,2019,0,1,0,13
2018-10-04,3.99,0,10,2018,0,1,0,2
2018-08-15,2.09,0,8,2018,0,1,0,2
2018-08-30,0.0,0,8,2018,0,1,0,68
2018-09-13,0.79,0,9,2018,1,1,0,1
2018-08-29,1.69,0,8,2018,0,1,0,21
2018-10-05,3.99,0,10,2018,0,1,0,23
2018-09-12,9.99,0,9,2018,0,1,0,2
2018-12-14,6.19,0,12,2018,0,1,0,9
2018-08-31,2.09,0,8,2018,0,1,0,17
2018-11-09,0.0,0,11,2018,0,1,0,4
2018-08-31,1.69,0,8,2018,0,1,0,2
2018-09-08,19.49,0,9,2018,0,1,0,2
2018-09-05,0.0,0,9,2018,0,1,0,40
2018-08-21,1.69,0,8,2018,0,1,0,17
2018-09-21,0.0,0,9,2018,0,1,0,37
2018-11-09,3.99,0,11,2018,0,1,0,24
2018-08-23,0.79,0,8,2018,0,1,0,2
2018-08-17,0.0,0,8,2018,0,1,0,169
2018-10-31,0.79,0,10,2018,0,1,0,38
2018-10-09,10.29,0,10,2018,0,1,0,18
2018-09-18,0.79,0,9,2018,0,1,0,13
2018-08-17,1.69,0,8,2018,0,1,0,7
2018-08-17,1.69,0,8,2018,0,1,0,5
2018-08-24,2.89,0,8,2018,0,1,0,15
2018-09-03,1.69,0,9,2018,0,1,0,1
2018-08-14,0.79,0,8,2018,0,1,0,52
2018-08-24,0.79,0,8,2018,0,1,0,5
2019-01-01,6.99,0,1,2019,0,1,0,7
2018-11-28,0.79,0,11,2018,0,1,1,11
2018-08-14,0.79,0,8,2018,0,1,0,24
2018-08-15,0.79,0,8,2018,0,1,0,24
2018-08-28,15.49,0,8,2018,1,1,1,10
2018-08-24,2.89,0,8,2018,0,1,0,2
2018-09-14,1.99,0,9,2018,0,1,0,18
2018-08-16,13.49,0,8,2018,0,1,0,4
2018-08-31,2.89,0,8,2018,0,1,0,9
2018-09-27,15.49,0,9,2018,0,1,0,22
2018-10-04,0.0,0,10,2018,1,1,0,59
2018-09-24,0.79,0,9,2018,0,1,0,5
2018-08-31,7.19,0,8,2018,0,1,0,2
2018-09-18,7.19,0,9,2018,0,1,0,2
2018-09-20,7.19,0,9,2018,0,1,0,3
2018-08-28,0.0,0,8,2018,0,1,0,4
2018-08-22,3.99,0,8,2018,0,1,0,36
2018-08-29,3.99,0,8,2018,0,1,1,3
2018-09-25,7.19,0,9,2018,0,1,1,15
2018-08-22,0.79,0,8,2018,0,1,0,11
2018-08-16,7.19,0,8,2018,0,1,0,2
2018-12-21,7.19,0,12,2018,0,1,0,49
2018-11-16,0.79,0,11,2018,1,0,0,148
2018-08-15,3.99,0,8,2018,0,1,0,38
2018-08-14,0.79,0,8,2018,0,1,0,59
2018-08-15,0.79,0,8,2018,0,1,0,2
2018-09-10,3.99,0,9,2018,0,1,0,26
2019-04-19,0.0,0,4,2019,0,1,0,2
2018-09-25,5.79,0,9,2018,0,1,0,1
2018-10-15,4.79,0,10,2018,0,1,0,5
2018-09-04,2.09,0,9,2018,0,1,0,10
2018-10-09,3.99,0,10,2018,0,1,0,5
2018-08-24,0.79,0,8,2018,0,1,0,146
2018-08-13,0.79,0,8,2018,0,1,0,52
2018-12-20,0.0,0,12,2018,1,0,0,40
2018-08-29,2.89,0,8,2018,0,1,1,35
2019-03-11,24.99,0,3,2019,0,1,1,26
2018-08-31,2.89,0,8,2018,1,1,0,3
2018-12-14,7.99,0,12,2018,0,1,1,3
2018-08-15,4.99,0,8,2018,0,1,0,7
2018-08-21,1.69,0,8,2018,0,1,0,2
2018-10-29,6.99,0,10,2018,0,1,0,22
2019-02-18,0.0,0,2,2019,0,1,0,4
2019-03-01,3.99,0,3,2019,1,1,0,400
2018-11-09,3.99,0,11,2018,1,1,0,84
2019-02-25,0.0,0,2,2019,0,1,0,91
2018-08-27,1.69,0,8,2018,0,1,1,49
2018-09-28,1.69,0,9,2018,0,0,0,2
2018-08-30,0.79,0,8,2018,0,1,0,9
2018-09-05,5.19,0,9,2018,0,1,0,8
2018-09-05,0.0,0,9,2018,0,1,0,26
2018-09-11,0.0,0,9,2018,0,1,0,31
2018-09-14,15.49,0,9,2018,0,1,0,1
2018-08-16,0.79,0,8,2018,0,1,0,36
2018-12-19,0.0,0,12,2018,0,1,0,14
2018-08-17,3.99,0,8,2018,0,1,0,1
2018-08-14,8.29,3925,8,2018,0,1,0,3230
2018-08-21,11.39,0,8,2018,1,1,0,7
2018-09-05,7.19,0,9,2018,0,1,0,28
2018-09-01,0.79,0,9,2018,0,1,0,331
2018-12-26,0.0,0,12,2018,1,0,0,199
2018-12-19,0.79,0,12,2018,0,1,0,24
2018-11-02,1.69,0,11,2018,0,1,0,2
2018-08-31,0.79,0,8,2018,0,1,0,27
2018-08-31,0.99,0,8,2018,0,1,0,9
2019-02-08,0.0,0,2,2019,0,1,0,9
2018-09-06,9.29,0,9,2018,0,1,0,5
2018-09-01,5.79,0,9,2018,0,1,0,1
2018-08-27,9.29,0,8,2018,0,1,0,16
2018-08-15,0.79,0,8,2018,0,1,0,27
2018-11-09,0.0,0,11,2018,0,1,0,6
2019-01-01,0.79,0,1,2019,0,1,0,4
2018-09-07,0.79,0,9,2018,0,1,0,1
2018-08-22,0.79,0,8,2018,0,1,0,2
2018-10-25,7.19,0,10,2018,1,0,0,3
2018-09-30,5.79,0,9,2018,0,1,0,1
2018-08-28,1.69,0,8,2018,0,1,0,13
2019-04-12,1.69,0,4,2019,1,1,0,745
2018-11-21,2.09,0,11,2018,0,1,0,14
2018-09-27,11.39,0,9,2018,0,1,0,12
2018-10-04,1.69,0,10,2018,0,1,0,5
2018-12-19,0.0,375,12,2018,0,1,0,242
2018-09-07,12.39,0,9,2018,0,1,0,31
2018-11-15,46.49,0,11,2018,0,1,0,22
2019-03-01,0.0,0,3,2019,0,1,0,60
2019-03-01,2.89,0,3,2019,0,1,0,7
2018-08-27,11.39,0,8,2018,1,1,0,3
2018-11-07,8.99,0,11,2018,0,1,0,7
2018-08-27,1.69,0,8,2018,0,1,0,11
2018-08-27,5.79,0,8,2018,0,1,0,5
2018-09-16,7.19,0,9,2018,0,1,0,60
2018-08-31,1.69,0,8,2018,0,1,0,1
2018-11-21,5.19,0,11,2018,0,1,0,3
2018-08-31,5.79,0,8,2018,0,1,0,41
2018-10-25,15.49,0,10,2018,0,1,0,33
2018-10-17,7.19,0,10,2018,0,1,0,4
2018-09-20,0.0,0,9,2018,0,1,0,24
2018-08-22,0.79,0,8,2018,0,1,0,1
2018-10-18,11.39,0,10,2018,0,1,0,13
2018-09-07,3.99,0,9,2018,0,1,0,8
2018-09-17,7.19,0,9,2018,0,1,0,4
2018-12-21,6.19,0,12,2018,0,1,0,19
2018-08-20,0.79,0,8,2018,0,1,0,2
2018-09-15,1.69,0,9,2018,0,1,0,8
2018-08-21,0.0,0,8,2018,1,1,0,20
2018-09-03,0.79,0,9,2018,0,1,0,1
2018-08-23,0.79,0,8,2018,0,1,0,9
2018-08-22,4.79,0,8,2018,0,1,0,9
2018-11-16,12.39,0,11,2018,0,1,0,6
2018-08-20,0.79,0,8,2018,0,1,0,10
2018-08-20,0.79,0,8,2018,0,1,0,8
2018-09-24,3.19,0,9,2018,0,1,0,2
2018-09-20,3.19,0,9,2018,0,1,0,3
2018-09-06,11.39,0,9,2018,1,0,0,2
2018-08-21,4.99,0,8,2018,0,1,0,9
2018-08-23,4.99,0,8,2018,0,1,0,5
2018-12-12,6.2,0,12,2018,0,1,0,28
2018-09-14,2.99,0,9,2018,0,1,0,3
2018-09-02,0.0,0,9,2018,0,1,0,9
2019-01-22,15.49,0,1,2019,0,0,0,473
2018-09-19,2.09,0,9,2018,0,1,0,43
2018-11-09,9.99,0,11,2018,1,0,0,10
2018-10-11,1.69,0,10,2018,0,1,1,5
2018-09-14,4.79,0,9,2018,0,1,0,11
2018-09-01,1.69,0,9,2018,0,1,0,52
2018-09-28,3.99,0,9,2018,0,1,0,2
2018-11-06,3.99,0,11,2018,0,1,0,26
2018-12-14,0.0,0,12,2018,0,1,0,2
2018-09-01,0.0,0,9,2018,0,1,0,148
2018-09-06,1.69,0,9,2018,0,1,0,62
2018-09-07,1.69,0,9,2018,0,1,0,3
2018-10-02,4.79,0,10,2018,0,1,0,8
2019-02-01,3.99,0,2,2019,0,1,0,1
2018-09-14,1.69,0,9,2018,0,1,0,16
2018-08-30,0.0,0,8,2018,0,1,0,443
2018-10-19,11.39,0,10,2018,0,1,0,9
2018-08-31,0.79,0,8,2018,0,1,0,2
2018-09-03,4.79,0,9,2018,0,1,0,1
2018-08-25,2.09,0,8,2018,0,1,0,1
2018-09-01,0.79,0,9,2018,0,1,0,2
2018-10-18,17.0,0,10,2018,1,1,0,7
2018-09-05,2.89,0,9,2018,0,1,0,6
2018-08-27,3.99,0,8,2018,0,1,0,13
2018-11-01,5.79,0,11,2018,0,1,0,45
2019-01-18,5.19,0,1,2019,0,1,0,1
2018-09-13,7.19,0,9,2018,0,1,0,6
2018-08-23,0.79,0,8,2018,0,1,0,18
2018-09-04,0.79,0,9,2018,0,1,0,11
2018-09-05,1.69,0,9,2018,0,1,0,12
2018-09-12,1.7,0,9,2018,0,1,0,13
2018-08-23,0.8,0,8,2018,0,1,0,41
2018-08-10,0.0,0,8,2018,0,1,0,51
2018-08-27,2.09,0,8,2018,0,1,0,12
2018-08-21,0.79,0,8,2018,0,1,0,7
2018-08-22,2.09,0,8,2018,0,1,0,1
2018-10-10,2.09,0,10,2018,0,1,0,6
2018-08-10,5.19,0,8,2018,0,1,0,77
2018-10-15,12.39,0,10,2018,0,1,0,89
2018-09-26,7.19,0,9,2018,0,1,0,8
2018-08-25,3.99,0,8,2018,0,1,0,2
2018-09-26,3.99,0,9,2018,1,0,0,14
2018-09-19,9.99,0,9,2018,0,1,0,89
2018-12-21,5.19,0,12,2018,0,1,0,1
2018-09-03,2.09,0,9,2018,0,1,0,10
2018-10-08,1.69,0,10,2018,0,1,0,8
2019-01-28,4.99,0,1,2019,1,1,0,2
2018-09-13,7.19,0,9,2018,0,1,0,18
2018-08-22,2.09,0,8,2018,0,1,0,9
2018-11-08,6.99,0,11,2018,0,1,0,5
2018-09-10,3.99,0,9,2018,0,1,0,4
2018-10-03,3.89,0,10,2018,0,1,0,6
2018-10-23,10.99,0,10,2018,0,1,0,76
2018-09-05,1.69,0,9,2018,0,1,0,1
2018-08-30,19.49,0,8,2018,0,1,0,15
2018-08-24,6.19,0,8,2018,0,1,0,17
2018-09-20,2.09,0,9,2018,0,1,0,28
2018-08-24,2.89,0,8,2018,0,1,0,6
2018-08-28,3.99,0,8,2018,0,1,0,7
2018-09-06,3.99,0,9,2018,0,1,0,20
2018-09-05,0.0,0,9,2018,0,1,0,19
2018-08-29,3.99,0,8,2018,1,1,0,17
2019-01-24,11.39,0,1,2019,0,1,0,39
2018-09-03,1.69,0,9,2018,0,1,0,1
2018-09-14,0.79,0,9,2018,0,1,0,20
2018-08-28,3.99,0,8,2018,0,1,0,6
2018-11-20,11.39,5,11,2018,0,1,0,704
2018-09-11,2.09,0,9,2018,0,1,0,20
2018-09-19,2.89,0,9,2018,0,1,0,39
2018-09-04,7.19,0,9,2018,0,1,0,5
2018-08-24,0.0,0,8,2018,0,1,0,460
2019-04-24,3.99,0,4,2019,0,1,0,3
2018-09-03,7.19,0,9,2018,0,1,0,4
2018-09-15,4.79,0,9,2018,0,1,0,2
2018-10-08,0.79,0,10,2018,0,1,0,50
2018-09-09,0.0,0,9,2018,0,1,0,3
2018-09-12,0.79,0,9,2018,0,1,0,6
2018-08-24,1.69,0,8,2018,0,1,0,47
2018-09-07,9.29,0,9,2018,1,0,0,1
2018-08-24,2.89,0,8,2018,0,1,0,4
2018-11-04,4.79,0,11,2018,0,1,0,1
2018-10-19,1.69,0,10,2018,0,1,0,2
2018-09-14,0.0,0,9,2018,0,1,0,15
2018-09-16,11.39,0,9,2018,0,1,0,180
2019-02-28,11.39,0,2,2019,1,1,0,873
2018-08-28,5.19,0,8,2018,0,1,0,4
2019-02-07,5.79,0,2,2019,1,0,0,5
2018-11-30,10.29,0,11,2018,0,1,0,7
2018-11-02,2.99,0,11,2018,0,1,0,1
2018-08-29,1.69,0,8,2018,0,1,0,6
2018-09-10,0.79,0,9,2018,0,1,0,73
2018-09-25,5.19,0,9,2018,0,1,1,8
2018-09-27,0.79,0,9,2018,0,1,0,1
2018-09-12,0.79,0,9,2018,0,1,0,12
2019-03-29,0.79,0,3,2019,0,1,0,7
2019-01-09,2.09,0,1,2019,1,0,0,6
2018-10-24,0.0,129,10,2018,0,1,0,1363
2018-09-01,0.0,0,9,2018,0,0,0,100
2018-10-01,7.19,0,10,2018,0,1,0,2
2019-03-19,2.09,0,3,2019,0,1,0,27
2019-01-22,7.99,0,1,2019,0,1,0,3
2018-08-28,0.0,0,8,2018,0,1,0,50
2019-03-12,0.0,285,3,2019,1,0,0,1625
2018-12-19,11.29,760,12,2018,0,1,0,3935
2018-09-02,11.39,0,9,2018,0,1,0,1
2018-10-11,0.0,0,10,2018,1,0,0,8
2018-11-02,7.19,70,11,2018,0,1,0,90
2019-04-18,7.19,0,4,2019,0,1,0,12
2018-08-17,7.19,0,8,2018,0,1,0,1
2018-10-16,3.99,0,10,2018,1,1,0,26
2018-09-25,11.5,0,9,2018,0,1,0,406
2018-10-04,0.79,0,10,2018,0,1,0,5
2018-09-13,0.79,0,9,2018,0,1,0,1
2018-12-07,15.49,0,12,2018,0,1,1,4
2018-09-21,7.19,0,9,2018,0,1,0,35
2018-09-27,2.89,0,9,2018,0,1,0,4
2018-12-04,0.0,0,12,2018,0,1,0,25
2018-08-30,0.79,0,8,2018,0,1,0,12
2018-08-26,4.99,0,8,2018,0,1,0,8
2018-10-10,0.79,0,10,2018,0,1,0,44
2018-09-16,0.79,0,9,2018,0,1,0,24
2018-10-12,0.79,0,10,2018,0,1,0,7
2018-11-02,5.79,0,11,2018,0,1,0,22
2018-09-19,0.0,0,9,2018,0,1,0,367
2018-11-21,5.19,0,11,2018,0,1,0,122
2018-08-22,3.99,0,8,2018,0,1,0,8
2018-10-31,0.0,0,10,2018,0,1,0,680
2019-01-17,0.79,0,1,2019,0,1,0,13
2018-09-05,0.79,0,9,2018,0,1,0,7
2018-08-28,2.09,0,8,2018,0,1,0,17
2019-01-22,5.79,0,1,2019,1,0,0,23
2018-12-13,3.99,0,12,2018,0,1,0,39
2019-01-11,3.99,0,1,2019,0,1,0,1
2018-09-08,11.79,0,9,2018,0,1,0,4
2018-12-17,0.0,0,12,2018,0,0,0,217
2018-10-18,1.99,0,10,2018,0,1,0,20
2018-09-19,2.89,0,9,2018,0,1,0,16
2018-09-20,0.0,0,9,2018,0,1,0,8
2019-04-19,10.29,0,4,2019,0,1,0,20
2018-09-10,0.0,0,9,2018,0,1,0,4
2018-09-08,2.89,0,9,2018,0,1,0,2
2018-09-14,1.69,0,9,2018,0,1,0,1
2018-08-30,0.79,0,8,2018,0,1,0,1
2018-09-24,5.19,0,9,2018,1,1,0,4
2018-09-30,0.79,0,9,2018,0,1,0,8
2018-09-17,0.79,0,9,2018,0,1,0,16
2018-11-13,3.99,0,11,2018,0,1,1,45
2018-09-08,3.99,0,9,2018,0,0,0,8
2018-09-18,1.69,0,9,2018,0,1,0,17
2018-08-29,1.69,0,8,2018,0,1,0,313
2018-08-30,2.09,0,8,2018,0,1,0,8
2018-09-12,0.0,0,9,2018,0,1,0,7
2018-09-03,0.79,0,9,2018,0,1,0,3
2019-04-12,15.49,0,4,2019,0,1,0,59
2018-12-14,0.79,0,12,2018,0,1,0,5
2018-09-01,2.09,0,9,2018,0,1,0,11
2018-09-14,6.19,0,9,2018,0,1,0,9
2019-04-15,7.19,0,4,2019,0,1,0,8
2018-09-06,0.79,0,9,2018,0,1,0,12
2018-08-31,3.99,0,8,2018,1,1,0,2
2019-02-27,11.39,86,2,2019,0,1,0,116
2018-11-16,3.99,0,11,2018,0,1,0,7
2018-11-01,1.69,0,11,2018,0,1,0,46
2018-09-21,7.19,0,9,2018,0,1,0,39
2018-09-11,3.99,0,9,2018,0,1,0,4
2018-09-05,4.79,0,9,2018,1,1,0,7
2019-02-01,9.99,0,2,2019,0,1,0,12
2018-09-10,1.69,0,9,2018,0,1,0,19
2018-11-12,1.0,0,11,2018,1,0,1,11
2018-09-14,0.0,0,9,2018,0,1,0,9
2018-10-22,11.39,0,10,2018,0,1,0,13
2018-09-09,1.69,0,9,2018,0,1,0,10
2018-08-30,4.79,0,8,2018,0,1,0,6
2018-10-29,1.69,0,10,2018,0,1,0,3
2018-10-16,15.49,0,10,2018,0,1,0,6
2018-11-05,0.0,0,11,2018,0,1,0,35
2019-01-31,3.99,0,1,2019,0,1,0,5
2018-10-19,8.29,0,10,2018,0,1,0,41
2018-11-08,5.79,0,11,2018,0,1,0,35
2018-09-28,11.39,0,9,2018,1,0,0,3
2018-09-06,0.79,0,9,2018,0,1,0,19
2018-09-18,7.19,0,9,2018,0,1,0,1
2018-09-18,9.29,0,9,2018,0,1,0,1
2018-11-07,13.99,0,11,2018,0,1,0,5
2018-09-07,2.89,0,9,2018,0,1,0,13
2018-09-04,4.79,0,9,2018,0,1,0,1
2018-10-15,4.79,0,10,2018,0,1,0,19
2018-08-31,2.89,0,8,2018,0,1,0,4
2018-12-17,1.69,0,12,2018,0,1,0,13
2019-01-23,1.69,0,1,2019,0,1,0,108
2018-09-03,2.09,0,9,2018,0,1,0,11
2018-09-11,2.09,0,9,2018,0,1,0,35
2018-09-06,1.69,0,9,2018,0,1,0,1
2018-09-18,11.39,0,9,2018,1,1,1,30
2018-09-03,0.79,0,9,2018,0,1,0,4
2018-08-31,2.89,0,8,2018,0,1,0,27
2018-09-03,11.39,0,9,2018,0,1,0,30
2018-09-13,2.09,0,9,2018,0,1,0,4
2018-12-04,11.39,0,12,2018,1,1,0,10
2018-08-31,1.69,0,8,2018,0,1,0,14
2018-09-24,11.39,0,9,2018,0,1,0,31
2018-09-24,11.39,0,9,2018,0,1,0,19
2018-10-01,5.79,0,10,2018,1,1,0,16
2018-09-17,7.19,0,9,2018,0,1,0,1
2018-10-08,7.19,0,10,2018,0,1,0,1
2018-09-20,7.19,51,9,2018,0,1,0,315
2018-09-28,3.99,0,9,2018,0,1,0,7
2018-09-05,2.09,0,9,2018,1,1,0,2
2018-09-11,7.19,0,9,2018,0,1,0,7
2018-12-22,10.99,0,12,2018,1,1,0,5
2018-09-21,3.99,0,9,2018,0,1,0,12
2018-09-28,1.69,0,9,2018,0,1,0,16
2018-09-07,1.69,0,9,2018,0,1,0,1
2018-10-19,7.19,0,10,2018,0,1,0,8
2018-12-10,4.79,0,12,2018,0,1,0,4
2019-01-28,7.19,0,1,2019,0,1,0,2
2018-10-24,5.19,0,10,2018,1,1,0,38
2018-10-04,2.89,0,10,2018,0,1,0,3
2018-09-14,0.0,0,9,2018,0,1,0,6
2019-04-09,2.99,0,4,2019,0,1,0,62
